user_id,age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year,great_customer_class
1008205,31.0,private,30115.25,10,Never-married,executive,caucasian,Female,0.0,0.0,50,390.0,360.0,0
1030981,25.0,private,29291.5,13,Never-married,executive,caucasian,Male,0.0,0.0,50,253.0,,0
1048202,25.0,private,22688.0,13,Married,clerical,caucasian,Female,0.0,0.0,40,431.0,41.0,0
1000362,47.0,private,12555.75,10,Divorced,cleaner,caucasian,Male,0.0,,25,324.0,,0
1013934,35.0,private,21449.75,9,Divorced,clerical,caucasian,Female,0.0,0.0,40,,12.0,0
1034694,90.0,private,78437.25,13,Never-married,professional,caucasian,Female,0.0,0.0,10,1.0,171.0,0
1008219,,private,60326.5,9,Married,factory,caucasian,Male,5013.0,0.0,40,,437.0,0
1042572,39.0,private,25315.0,9,Never-married,factory,caucasian,Male,0.0,0.0,40,272.0,279.0,0
1032297,22.0,private,41126.75,9,Never-married,cleaner,caucasian,Male,0.0,0.0,40,129.0,,0
1002752,37.0,private,7415.0,12,Divorced,clerical,caucasian,Female,,0.0,40,390.0,111.0,0
1013896,14.0,private,60380.75,9,Never-married,cleaner,caucasian,Male,0.0,0.0,40,,,0
1002444,23.0,private,57966.5,9,Never-married,cleaner,caucasian,Male,0.0,0.0,38,,12.0,0
1027797,14.0,,44871.0,8,Never-married,,not_caucasian,Male,0.0,0.0,40,54.0,,0
1000029,22.0,self_employed,27320.5,10,Never-married,professional,caucasian,Male,0.0,0.0,60,73.0,,0
1023887,43.0,self_employed,38696.25,13,Married,factory,not_caucasian,Female,0.0,0.0,80,,386.0,0
1009453,64.0,private,43185.0,10,Married,sales,caucasian,Male,0.0,0.0,12,449.0,431.0,0
1002257,34.0,government,28170.0,9,Divorced,service,caucasian,Female,0.0,0.0,20,,339.0,0
1019427,32.0,,49811.0,6,Divorced,,caucasian,Female,0.0,0.0,40,365.0,23.0,0
1030149,58.0,self_employed,30478.0,11,Married,craft,caucasian,Male,0.0,0.0,42,101.0,320.0,0
1018846,14.0,private,30328.25,9,Married,clerical,caucasian,Male,0.0,0.0,40,478.0,,0
1031823,14.0,,28235.5,6,Never-married,,caucasian,Male,0.0,0.0,40,198.0,,0
1013552,54.0,private,33490.75,10,Widowed,sales,caucasian,Female,0.0,0.0,20,469.0,290.0,0
1037156,33.0,private,27639.0,9,Divorced,executive,not_caucasian,Female,0.0,0.0,40,89.0,,0
1026016,68.0,private,45059.75,14,Widowed,craft,not_caucasian,Male,0.0,0.0,40,89.0,,0
1012409,40.0,private,27304.25,7,Married,craft,caucasian,Male,0.0,0.0,45,147.0,61.0,0
1033898,44.0,private,86648.5,9,Divorced,service,caucasian,Female,0.0,0.0,40,69.0,190.0,0
1012791,32.0,private,29342.25,9,Never-married,service,caucasian,Male,0.0,0.0,48,,239.0,0
1012337,44.0,private,38227.0,9,Never-married,clerical,caucasian,Female,0.0,0.0,40,465.0,2.0,0
1030698,25.0,private,34691.25,13,Never-married,professional,caucasian,Male,0.0,0.0,20,311.0,300.0,0
1036440,54.0,,27020.5,10,Married,,caucasian,Male,0.0,0.0,40,,,0
1017260,34.0,private,39982.25,9,Divorced,cleaner,caucasian,Male,0.0,0.0,40,150.0,32.0,0
1046101,38.0,government,31980.25,13,Married,professional,caucasian,Male,0.0,0.0,40,377.0,,0
1042160,20.0,private,7508.75,12,Never-married,sales,caucasian,Female,0.0,0.0,40,,243.0,0
1042396,42.0,government,24319.25,14,Divorced,professional,caucasian,Female,0.0,0.0,40,401.0,382.0,0
1016511,35.0,private,134645.75,7,Divorced,trucker,not_caucasian,Male,3674.0,0.0,40,434.0,389.0,0
1035440,40.0,private,35384.25,6,Divorced,factory,not_caucasian,Female,0.0,0.0,40,21.0,461.0,0
1007244,,private,17373.75,9,Married,trucker,caucasian,Male,0.0,0.0,40,369.0,74.0,0
1003586,44.0,self_employed,34755.75,10,Married,sales,caucasian,Male,0.0,0.0,40,292.0,,0
1036483,34.0,self_employed,80427.25,12,Never-married,professional,caucasian,Female,0.0,0.0,25,366.0,463.0,0
1016235,,private,33442.5,13,Never-married,professional,not_caucasian,Male,2202.0,0.0,52,119.0,,0
1014742,37.0,private,84943.0,9,Married,craft,not_caucasian,Male,0.0,0.0,40,310.0,8.0,0
1046286,23.0,private,35103.5,9,Married,craft,caucasian,Male,0.0,0.0,40,394.0,75.0,0
1047403,50.0,private,7238.0,10,Married,sales,caucasian,Female,0.0,0.0,39,399.0,98.0,0
1001220,34.0,government,7142.0,9,Divorced,craft,caucasian,Male,0.0,,40,158.0,390.0,0
1003454,22.0,government,15716.25,10,Never-married,clerical,caucasian,Female,0.0,0.0,8,316.0,60.0,0
1035313,24.0,private,56839.75,10,Married,service,caucasian,Male,0.0,0.0,42,86.0,,0
1027180,30.0,private,65255.75,10,Divorced,factory,caucasian,Male,0.0,0.0,50,107.0,151.0,0
1028415,53.0,government,19412.75,9,Married,craft,caucasian,Male,0.0,0.0,40,,266.0,0
1020476,14.0,private,113160.0,9,Never-married,craft,caucasian,Male,0.0,0.0,40,,,0
1033914,62.0,self_employed,42170.5,4,Married,sales,caucasian,Male,0.0,0.0,5,5.0,439.0,0
1008854,37.0,government,12276.25,9,Divorced,clerical,caucasian,Female,0.0,0.0,25,284.0,201.0,0
1001239,35.0,private,65669.5,13,Married,sales,caucasian,Male,0.0,0.0,40,369.0,,0
1026693,31.0,private,54829.5,9,Never-married,clerical,caucasian,Female,0.0,0.0,35,56.0,288.0,0
1041002,45.0,self_employed,91091.25,13,Never-married,sales,caucasian,Female,0.0,0.0,35,125.0,231.0,0
1000017,33.0,private,32088.5,9,Married,clerical,caucasian,Female,0.0,0.0,30,397.0,,0
1022821,14.0,private,50981.0,10,Never-married,clerical,caucasian,Male,2597.0,0.0,45,349.0,,0
1010753,26.0,self_employed,48256.5,9,Never-married,farm,caucasian,Male,0.0,0.0,60,476.0,,0
1033005,14.0,private,109534.75,9,Never-married,sales,caucasian,Male,0.0,0.0,50,206.0,,0
1009533,27.0,government,49677.0,14,Married,professional,caucasian,Male,0.0,0.0,37,,39.0,0
1032023,24.0,private,58210.25,9,Never-married,service,caucasian,Male,0.0,0.0,35,128.0,383.0,0
1043273,14.0,,34394.5,10,Never-married,,caucasian,Male,0.0,0.0,16,468.0,,0
1017532,48.0,self_employed,99366.5,10,Married,executive,caucasian,Male,0.0,0.0,60,195.0,429.0,0
1042408,14.0,,15172.0,10,Never-married,,caucasian,Male,0.0,0.0,35,282.0,,0
1018969,42.0,private,38593.5,13,Married,trucker,caucasian,Male,0.0,0.0,58,356.0,163.0,0
1031380,53.0,self_employed,105157.25,11,Married,service,caucasian,Male,0.0,0.0,45,490.0,,0
1011240,25.0,private,,9,Married,executive,not_caucasian,Female,0.0,0.0,40,489.0,315.0,0
1046676,18.0,private,,10,Married,cleaner,caucasian,Male,0.0,0.0,40,,,0
1003905,29.0,private,13286.75,9,Never-married,clerical,not_caucasian,Male,0.0,0.0,37,,483.0,0
1034318,80.0,self_employed,33182.0,9,Never-married,executive,caucasian,Male,0.0,0.0,20,207.0,380.0,0
1019104,18.0,government,9102.75,8,Never-married,professional,caucasian,Male,0.0,0.0,30,72.0,208.0,0
1016482,14.0,,42663.25,9,Never-married,,caucasian,Male,0.0,0.0,40,35.0,,0
1009731,35.0,self_employed,7029.75,13,Divorced,professional,caucasian,Male,0.0,0.0,65,77.0,,0
1026729,64.0,private,94765.5,10,Widowed,clerical,caucasian,Female,0.0,0.0,12,18.0,343.0,0
1031081,50.0,private,55447.75,12,Married,tech,not_caucasian,Male,0.0,0.0,40,,141.0,0
1046162,71.0,,45325.25,9,Married,,caucasian,Male,0.0,0.0,40,,332.0,0
1000435,52.0,self_employed,17866.75,14,Married,professional,caucasian,Male,0.0,0.0,40,456.0,,0
1033318,37.0,private,31668.75,9,Never-married,craft,caucasian,Male,0.0,0.0,40,,456.0,0
1025600,40.0,private,36148.5,9,Married,clerical,caucasian,Male,,0.0,40,101.0,76.0,0
1040559,33.0,private,42007.5,9,Divorced,service,caucasian,Female,0.0,0.0,32,249.0,71.0,0
1031874,43.0,private,50680.0,5,Divorced,factory,not_caucasian,Male,0.0,0.0,75,253.0,,0
1005395,27.0,government,55626.5,13,Never-married,professional,not_caucasian,Female,0.0,0.0,60,54.0,223.0,0
1022387,,private,43596.5,9,Never-married,service,caucasian,Female,0.0,0.0,24,21.0,408.0,0
1003243,26.0,self_employed,19769.5,9,Never-married,farm,caucasian,Male,0.0,0.0,50,,375.0,0
1043952,20.0,government,42096.75,13,Never-married,executive,caucasian,Male,0.0,0.0,40,58.0,,0
1039349,43.0,private,88950.5,10,Widowed,sales,caucasian,Female,0.0,0.0,30,330.0,,0
1033808,18.0,government,70465.0,13,Never-married,professional,caucasian,Female,0.0,0.0,40,,,0
1016038,25.0,private,24215.5,9,Never-married,clerical,caucasian,Female,2174.0,0.0,40,128.0,75.0,0
1030742,14.0,private,87988.0,10,Never-married,professional,caucasian,Female,0.0,0.0,20,465.0,,0
1036631,27.0,private,53126.5,10,Divorced,clerical,not_caucasian,Female,0.0,0.0,40,,456.0,0
1028176,32.0,private,48725.25,9,Married,clerical,caucasian,Male,,0.0,40,247.0,243.0,0
1017433,24.0,,8908.25,10,Never-married,,caucasian,Male,0.0,0.0,40,,78.0,0
1016528,32.0,private,45979.0,9,Never-married,service,caucasian,Female,0.0,0.0,34,411.0,105.0,0
1042836,22.0,private,31911.75,9,Never-married,service,caucasian,Female,0.0,0.0,36,,55.0,0
1020314,21.0,private,52846.25,12,Never-married,service,not_caucasian,Male,0.0,0.0,35,143.0,291.0,0
1012402,37.0,private,22929.0,9,Divorced,sales,caucasian,Male,0.0,0.0,75,137.0,113.0,0
1017890,40.0,private,5273.75,10,Divorced,service,not_caucasian,Male,0.0,,40,164.0,,0
1036813,41.0,private,46116.5,7,Married,lawenf,caucasian,Male,0.0,0.0,55,96.0,276.0,0
1000039,20.0,private,64377.25,9,Never-married,craft,caucasian,Male,0.0,0.0,40,,426.0,0
1038200,22.0,,6002.0,10,Never-married,,caucasian,Male,0.0,0.0,72,490.0,352.0,0
1017093,33.0,private,23528.25,10,Divorced,executive,caucasian,Male,0.0,,45,399.0,,0
1003122,18.0,private,65244.25,8,Never-married,sales,caucasian,Female,0.0,0.0,20,,171.0,0
1020642,25.0,private,31289.75,12,Married,cleaner,not_caucasian,Male,0.0,,40,,95.0,0
1035122,44.0,private,52633.5,3,Married,cleaner,caucasian,Male,0.0,0.0,40,,160.0,0
1003367,25.0,private,65354.75,13,Never-married,sales,caucasian,Male,0.0,0.0,50,,143.0,0
1015726,14.0,private,34930.5,9,Never-married,craft,caucasian,Male,0.0,0.0,40,486.0,,0
1043160,41.0,private,44607.75,9,Married,craft,not_caucasian,Male,0.0,0.0,40,437.0,300.0,0
1018296,21.0,private,42607.5,15,Never-married,professional,caucasian,Female,0.0,0.0,80,211.0,,0
1038374,26.0,private,45819.75,9,Married,craft,caucasian,Male,0.0,0.0,40,,,0
1022269,43.0,private,40500.75,10,Divorced,factory,caucasian,Male,0.0,0.0,40,,38.0,0
1038848,37.0,private,85367.75,9,Divorced,estate_agent,caucasian,Female,0.0,0.0,4,124.0,,0
1020373,27.0,government,33703.25,14,Never-married,professional,caucasian,Male,0.0,0.0,52,4.0,299.0,0
1013222,24.0,private,,11,Married,clerical,caucasian,Female,0.0,0.0,40,,419.0,0
1028308,31.0,government,65750.0,11,Married,lawenf,caucasian,Male,0.0,0.0,38,156.0,120.0,0
1042902,55.0,private,63629.0,5,Never-married,cleaner,not_caucasian,Male,0.0,0.0,37,,335.0,0
1000264,27.0,private,,14,Never-married,executive,caucasian,Female,0.0,0.0,40,350.0,13.0,0
1023318,23.0,private,26797.5,10,Never-married,clerical,not_caucasian,Male,0.0,0.0,20,224.0,383.0,0
1021928,30.0,private,41047.5,9,Never-married,clerical,caucasian,Male,0.0,0.0,38,412.0,201.0,0
1025531,,private,75650.75,9,Never-married,trucker,caucasian,Male,0.0,0.0,45,403.0,,0
1017943,43.0,private,46094.5,13,Never-married,professional,caucasian,Male,0.0,0.0,40,,173.0,0
1008602,24.0,private,28734.75,11,Married,clerical,caucasian,Female,0.0,0.0,40,495.0,71.0,0
1008090,21.0,private,39536.0,10,Never-married,clerical,caucasian,Female,0.0,0.0,40,232.0,,0
1038992,34.0,government,63280.25,13,Married,professional,caucasian,Male,0.0,0.0,40,47.0,316.0,0
1030251,39.0,private,53773.75,7,Never-married,professional,caucasian,Female,0.0,0.0,30,122.0,400.0,0
1039468,25.0,private,27764.5,10,Never-married,clerical,caucasian,Male,0.0,1980.0,40,,490.0,0
1017701,19.0,,,10,Never-married,,caucasian,Male,0.0,0.0,50,,15.0,0
1014582,19.0,private,58015.0,10,Never-married,service,caucasian,Male,0.0,0.0,35,,248.0,0
1041325,18.0,,31538.5,10,Never-married,,caucasian,Male,0.0,0.0,40,,283.0,0
1013549,14.0,private,54739.25,10,Never-married,lawenf,caucasian,Male,0.0,0.0,24,165.0,,0
1027810,17.0,self_employed,47727.75,9,Never-married,sales,caucasian,Male,0.0,0.0,45,,,0
1019481,37.0,private,81384.5,9,Never-married,executive,caucasian,Male,0.0,0.0,60,487.0,58.0,0
1032553,63.0,private,43185.0,10,Married,professional,caucasian,Male,0.0,0.0,40,51.0,123.0,0
1026675,56.0,private,71432.5,14,Never-married,professional,caucasian,Male,0.0,0.0,66,,368.0,0
1024557,23.0,private,,9,Never-married,craft,not_caucasian,Male,0.0,0.0,40,,211.0,0
1016327,43.0,private,36090.25,9,Married,factory,caucasian,Male,0.0,0.0,38,410.0,,0
1008852,37.0,private,54231.0,9,Divorced,farm,caucasian,Male,0.0,0.0,60,275.0,451.0,0
1006699,23.0,private,123592.75,9,Never-married,cleaner,caucasian,Male,0.0,0.0,40,464.0,463.0,0
1036516,22.0,private,13149.0,10,Never-married,sales,caucasian,Male,0.0,0.0,8,409.0,496.0,0
1011869,25.0,private,60499.5,9,Never-married,cleaner,caucasian,Male,0.0,0.0,30,390.0,,0
1013509,51.0,private,7259.0,9,Divorced,clerical,caucasian,Female,0.0,0.0,40,,315.0,0
1003217,35.0,government,42670.5,7,Married,professional,not_caucasian,Female,0.0,0.0,32,495.0,383.0,0
1003739,23.0,private,46501.5,9,Never-married,service,caucasian,Female,0.0,0.0,37,,481.0,0
1007248,31.0,government,50893.0,9,Divorced,clerical,caucasian,Female,0.0,0.0,30,,338.0,0
1001783,48.0,private,38607.5,13,Never-married,executive,caucasian,Female,0.0,0.0,35,473.0,376.0,0
1048543,62.0,self_employed,39977.0,10,Married,clerical,caucasian,Female,0.0,0.0,16,182.0,253.0,0
1022426,,private,19882.75,9,Married,craft,caucasian,Male,0.0,0.0,45,,394.0,0
1015618,37.0,private,31762.0,10,Married,clerical,caucasian,Female,0.0,0.0,40,446.0,239.0,0
1012545,26.0,private,66445.25,13,Never-married,executive,caucasian,Male,0.0,0.0,60,416.0,150.0,0
1012963,23.0,private,59174.0,12,Never-married,craft,caucasian,Male,0.0,0.0,20,,278.0,0
1039975,36.0,private,33324.75,11,Married,craft,caucasian,Male,0.0,0.0,40,,181.0,0
1034888,60.0,private,87474.5,9,Widowed,service,caucasian,Female,0.0,0.0,44,92.0,164.0,0
1004502,44.0,private,33496.5,10,Divorced,clerical,caucasian,Female,0.0,0.0,40,24.0,59.0,0
1036518,14.0,private,,7,Never-married,farm,caucasian,Male,0.0,0.0,40,421.0,,0
1024473,45.0,self_employed,40240.5,10,Never-married,sales,caucasian,Female,0.0,0.0,35,440.0,11.0,0
1042333,19.0,private,76556.25,9,Never-married,cleaner,caucasian,Male,0.0,0.0,25,,3.0,0
1037022,37.0,private,76399.25,9,Divorced,craft,caucasian,Male,,0.0,40,380.0,93.0,0
1044265,14.0,private,85135.75,13,Never-married,executive,caucasian,Female,0.0,0.0,38,,,0
1033182,80.0,self_employed,25442.75,7,Married,executive,caucasian,Male,0.0,0.0,25,,197.0,0
1018474,,private,122180.0,5,Married,cleaner,caucasian,Male,0.0,0.0,40,29.0,442.0,0
1025529,38.0,government,186442.0,10,Divorced,executive,not_caucasian,Female,0.0,0.0,45,177.0,42.0,0
1013428,49.0,self_employed,36087.75,10,Married,sales,caucasian,Male,0.0,0.0,25,,391.0,0
1048428,50.0,self_employed,60230.5,12,Never-married,sales,caucasian,Female,0.0,1408.0,5,461.0,473.0,0
1017266,53.0,private,63726.75,11,Divorced,service,caucasian,Female,0.0,0.0,20,,,0
1025067,57.0,self_employed,54423.0,9,Widowed,craft,caucasian,Female,0.0,0.0,38,,16.0,0
1014606,21.0,government,,13,Married,clerical,caucasian,Male,0.0,0.0,40,,,0
1005620,40.0,self_employed,9026.0,10,Married,craft,caucasian,Male,0.0,0.0,40,101.0,220.0,0
1022247,45.0,self_employed,60638.0,8,Divorced,craft,not_caucasian,Male,0.0,0.0,35,,192.0,0
1042054,22.0,private,76445.25,9,Never-married,sales,caucasian,Male,,0.0,45,159.0,47.0,0
1027639,58.0,government,30832.25,9,Never-married,clerical,caucasian,Female,0.0,0.0,16,67.0,216.0,0
1045125,14.0,private,56906.5,9,Married,clerical,caucasian,Male,,0.0,60,,,0
1017205,64.0,,7456.25,9,Married,,caucasian,Male,,0.0,5,119.0,22.0,0
1019567,29.0,private,114350.5,3,Never-married,service,caucasian,Male,0.0,0.0,25,25.0,241.0,0
1034190,40.0,private,,3,Divorced,service,caucasian,Male,0.0,0.0,37,234.0,,0
1010318,71.0,,36115.25,13,Married,,caucasian,Male,3456.0,0.0,16,,278.0,0
1045801,35.0,private,40227.5,10,Married,sales,caucasian,Male,0.0,0.0,50,,258.0,0
1041713,38.0,government,37137.25,13,Married,professional,caucasian,Male,0.0,,40,221.0,,0
1013059,30.0,government,73934.25,9,Married,professional,caucasian,Male,0.0,,40,403.0,262.0,0
1004920,67.0,government,,13,Married,executive,caucasian,Male,0.0,0.0,20,203.0,75.0,0
1005298,33.0,private,38027.25,12,Married,craft,caucasian,Male,0.0,0.0,45,172.0,475.0,0
1007889,28.0,private,21908.0,10,Married,sales,caucasian,Male,,0.0,43,97.0,248.0,0
1037963,25.0,private,81152.25,9,Never-married,clerical,not_caucasian,Male,0.0,0.0,40,262.0,252.0,0
1033458,29.0,private,69335.5,10,Never-married,trucker,caucasian,Male,0.0,0.0,40,,160.0,0
1031956,28.0,private,,10,Divorced,clerical,caucasian,Female,0.0,0.0,40,401.0,,0
1023963,21.0,private,,10,Married,service,not_caucasian,Male,0.0,0.0,35,337.0,,0
1011385,,private,30443.75,13,Married,farm,caucasian,Male,,0.0,40,313.0,223.0,0
1026629,26.0,private,47582.5,13,Never-married,service,caucasian,Male,0.0,0.0,30,67.0,259.0,0
1023991,58.0,government,59469.75,13,Married,professional,caucasian,Male,0.0,0.0,58,179.0,175.0,0
1004510,24.0,private,68606.0,9,Never-married,tech,caucasian,Female,1831.0,0.0,40,66.0,28.0,0
1017647,49.0,private,42825.25,9,Married,factory,not_caucasian,Female,0.0,,40,,301.0,0
1015382,51.0,private,47483.0,9,Married,service,caucasian,Male,0.0,0.0,30,,,0
1007371,16.0,private,27525.75,9,Never-married,service,caucasian,Female,0.0,1762.0,40,27.0,,0
1007970,24.0,,38179.75,10,Never-married,,not_caucasian,Female,0.0,0.0,15,168.0,471.0,0
1043681,,private,20655.5,9,Never-married,service,caucasian,Male,0.0,,40,425.0,220.0,0
1043357,35.0,private,,9,Married,cleaner,caucasian,Male,0.0,0.0,40,30.0,,0
1006810,24.0,private,110664.0,7,Never-married,sales,caucasian,Female,0.0,,65,375.0,,0
1045733,38.0,private,47479.0,10,Married,sales,caucasian,Female,0.0,0.0,40,,15.0,0
1003960,45.0,private,50816.0,9,Divorced,professional,caucasian,Female,0.0,0.0,40,285.0,418.0,0
1002309,37.0,private,8250.25,9,Married,sales,caucasian,Male,0.0,0.0,50,22.0,7.0,0
1044739,23.0,private,19395.25,13,Never-married,executive,caucasian,Male,0.0,0.0,40,99.0,205.0,0
1017594,41.0,private,44911.5,9,Divorced,clerical,caucasian,Female,0.0,0.0,40,349.0,,0
1002597,23.0,government,59475.75,10,Divorced,professional,caucasian,Female,0.0,,40,317.0,,0
1039986,39.0,private,13392.25,11,Married,craft,caucasian,Male,0.0,0.0,40,,365.0,0
1016792,,,62951.0,3,Widowed,,not_caucasian,Female,0.0,0.0,30,,,0
1037994,,government,9737.0,10,Married,lawenf,caucasian,Male,0.0,0.0,50,139.0,33.0,0
1014220,14.0,private,21712.25,10,Never-married,service,caucasian,Female,0.0,0.0,20,365.0,,0
1001710,50.0,private,9815.75,14,Never-married,executive,caucasian,Female,3325.0,0.0,35,259.0,,0
1007040,54.0,government,27184.75,7,Widowed,lawenf,not_caucasian,Female,0.0,0.0,40,378.0,31.0,0
1017267,41.0,private,87305.25,9,Never-married,craft,not_caucasian,Female,0.0,0.0,35,,453.0,0
1046917,25.0,government,44019.25,14,Never-married,professional,caucasian,Female,0.0,0.0,37,,195.0,0
1032756,29.0,private,62173.5,9,Never-married,craft,caucasian,Male,0.0,0.0,60,39.0,,0
1044782,52.0,private,31483.0,4,Widowed,service,caucasian,Female,0.0,0.0,40,5.0,471.0,0
1031360,20.0,private,43550.25,10,Never-married,craft,caucasian,Male,0.0,0.0,40,323.0,,0
1043536,27.0,government,29412.75,13,Never-married,professional,caucasian,Male,0.0,0.0,40,112.0,,0
1021871,68.0,,90783.5,9,Widowed,,caucasian,Female,0.0,0.0,1,343.0,,0
1032600,22.0,private,69123.5,9,Never-married,cleaner,not_caucasian,Male,0.0,0.0,40,,114.0,0
1019509,32.0,,13260.5,9,Never-married,,not_caucasian,Male,0.0,0.0,40,322.0,396.0,0
1036248,27.0,private,37942.75,4,Married,craft,caucasian,Male,0.0,0.0,40,252.0,,0
1030653,23.0,private,34206.0,10,Never-married,service,caucasian,Male,0.0,0.0,20,241.0,460.0,0
1018269,34.0,private,94853.0,9,Married,craft,caucasian,Male,0.0,0.0,50,171.0,146.0,0
1025188,39.0,private,70538.25,10,Never-married,clerical,caucasian,Female,,0.0,20,276.0,472.0,0
1015463,28.0,government,39359.25,13,Never-married,lawenf,caucasian,Female,4650.0,0.0,48,4.0,222.0,0
1036198,21.0,private,41047.5,6,Married,trucker,caucasian,Male,0.0,0.0,40,46.0,,0
1023282,45.0,government,13844.25,13,Married,professional,not_caucasian,Male,0.0,0.0,40,,57.0,0
1027400,27.0,private,16230.5,13,Divorced,service,caucasian,Male,0.0,0.0,70,,,0
1036055,23.0,government,52695.25,13,Never-married,professional,caucasian,Female,0.0,0.0,15,262.0,189.0,0
1026339,23.0,private,49301.75,13,Never-married,professional,caucasian,Female,0.0,0.0,40,77.0,417.0,0
1013578,41.0,private,29730.25,9,Divorced,cleaner,caucasian,Female,0.0,0.0,60,192.0,116.0,0
1022040,36.0,private,79564.75,11,Divorced,tech,caucasian,Female,0.0,0.0,36,,,0
1010092,20.0,private,94104.0,9,Never-married,sales,caucasian,Male,0.0,0.0,40,117.0,379.0,0
1030736,,private,92540.0,10,Divorced,executive,not_caucasian,Female,0.0,,40,52.0,299.0,0
1024214,40.0,private,34061.0,10,Married,clerical,caucasian,Female,0.0,0.0,40,150.0,307.0,0
1027142,33.0,private,43549.0,9,Never-married,service,not_caucasian,Female,0.0,0.0,40,5.0,,0
1011433,33.0,government,21408.0,10,Married,clerical,caucasian,Female,0.0,,40,471.0,316.0,0
1025507,42.0,private,38142.0,9,Widowed,sales,not_caucasian,Female,0.0,0.0,40,,32.0,0
1040028,19.0,private,8966.25,10,Never-married,service,caucasian,Female,0.0,0.0,30,,143.0,0
1003286,19.0,private,24216.5,10,Never-married,service,caucasian,Female,0.0,0.0,30,326.0,338.0,0
1021648,17.0,private,81858.5,6,Never-married,sales,caucasian,Male,0.0,0.0,20,374.0,330.0,0
1001395,65.0,,25356.75,13,Married,,caucasian,Male,2653.0,0.0,30,285.0,228.0,0
1020978,17.0,private,146827.5,4,Never-married,service,caucasian,Male,0.0,0.0,35,,,0
1038909,38.0,private,27035.0,13,Never-married,executive,caucasian,Male,2202.0,0.0,45,76.0,118.0,0
1003094,53.0,government,5353.0,10,Married,service,caucasian,Male,0.0,0.0,40,204.0,168.0,0
1026903,20.0,private,75299.75,10,Never-married,service,caucasian,Female,0.0,0.0,24,,101.0,0
1039587,29.0,private,28717.5,10,Divorced,craft,caucasian,Male,0.0,0.0,40,209.0,97.0,0
1045882,,,40163.5,9,Married,,caucasian,Male,0.0,0.0,20,64.0,477.0,0
1022295,22.0,private,126495.0,9,Never-married,cleaner,caucasian,Male,0.0,0.0,40,31.0,173.0,0
1004086,22.0,private,44708.75,12,Never-married,clerical,caucasian,Male,2174.0,0.0,40,260.0,,0
1037373,39.0,private,86953.5,12,Never-married,service,caucasian,Female,0.0,,56,464.0,39.0,0
1019900,21.0,private,29855.5,9,Married,sales,caucasian,Male,0.0,0.0,40,292.0,,0
1022512,66.0,,7840.5,10,Married,,caucasian,Male,0.0,0.0,20,,377.0,0
1002452,14.0,private,81769.75,10,Never-married,clerical,caucasian,Female,0.0,,40,280.0,,0
1023207,35.0,private,46932.5,13,Never-married,professional,caucasian,Male,0.0,0.0,40,,,0
1024596,25.0,private,47980.25,10,Never-married,trucker,caucasian,Male,0.0,0.0,40,363.0,236.0,0
1030817,41.0,,43996.25,9,Married,,caucasian,Male,0.0,0.0,40,413.0,,0
1039637,35.0,private,53285.0,6,Married,craft,caucasian,Male,2829.0,0.0,40,340.0,,0
1043786,26.0,private,15400.75,3,Married,cleaner,not_caucasian,Male,0.0,0.0,40,114.0,14.0,0
1042861,50.0,private,42963.0,13,Divorced,professional,not_caucasian,Female,0.0,0.0,40,196.0,266.0,0
1002547,51.0,,60907.75,9,Married,,not_caucasian,Male,2105.0,0.0,20,446.0,264.0,0
1043548,52.0,,,13,Married,,caucasian,Male,0.0,0.0,40,346.0,,0
1030200,35.0,private,44069.75,10,Widowed,clerical,caucasian,Female,0.0,0.0,30,,49.0,0
1040071,52.0,government,,5,Married,service,caucasian,Female,0.0,,40,193.0,192.0,0
1029699,46.0,private,31371.75,11,Married,tech,caucasian,Male,0.0,0.0,40,293.0,140.0,0
1048544,27.0,private,44190.25,9,Never-married,craft,not_caucasian,Male,0.0,0.0,40,347.0,482.0,0
1047270,19.0,private,15180.5,9,Never-married,executive,not_caucasian,Female,0.0,0.0,40,,,0
1016167,27.0,private,28716.25,9,Divorced,craft,caucasian,Male,0.0,,45,190.0,93.0,0
1007641,32.0,private,38039.0,9,Divorced,craft,caucasian,Male,0.0,0.0,53,342.0,199.0,0
1035372,19.0,private,68200.0,8,Never-married,clerical,caucasian,Female,0.0,0.0,25,,309.0,0
1005320,14.0,private,70932.75,9,Never-married,craft,caucasian,Male,0.0,0.0,40,,,0
1043778,76.0,self_employed,,4,Never-married,farm,caucasian,Male,0.0,0.0,30,208.0,214.0,0
1008627,41.0,government,37275.5,9,Never-married,cleaner,caucasian,Male,0.0,1980.0,40,,144.0,0
1043856,51.0,private,39260.75,7,Widowed,cleaner,not_caucasian,Female,0.0,0.0,40,147.0,330.0,0
1038852,53.0,government,71798.0,2,Married,service,caucasian,Male,0.0,0.0,32,477.0,176.0,0
1045898,17.0,self_employed,16327.0,9,Married,farm,caucasian,Male,0.0,0.0,50,91.0,,0
1018152,31.0,private,56689.0,9,Never-married,clerical,not_caucasian,Male,0.0,0.0,40,124.0,115.0,0
1048171,36.0,private,32161.25,10,Divorced,professional,caucasian,Female,0.0,0.0,40,,,0
1002125,22.0,private,38978.25,9,Never-married,service,caucasian,Male,0.0,0.0,18,,85.0,0
1001954,24.0,self_employed,71395.0,13,Never-married,professional,caucasian,Male,0.0,0.0,25,366.0,220.0,0
