,Date,TotalBikesCount,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,DayLightHrs,AvgTempInC,PRCP_IN,DryDay,YearsCount
1087,2015-09-25,2684.0,0,0,0,0,1,0,0,0,11.79023345932365,5.75,0.00031496062992125983,0,2.978082191780822
1088,2015-09-26,1768.0,0,0,0,0,0,1,0,0,11.73140178597209,5.75,0.0,1,2.9808219178082194
1089,2015-09-27,1571.0,0,0,0,0,0,0,1,0,11.672607282553761,5.45,0.0,1,2.9835616438356163
1090,2015-09-28,3862.0,1,0,0,0,0,0,0,0,11.61385823471102,5.95,0.0,1,2.9863013698630136
1091,2015-09-29,4336.0,0,1,0,0,0,0,0,0,11.555163010189295,5.949999999999999,0.0,1,2.989041095890411
1092,2015-09-30,4055.0,0,0,1,0,0,0,0,0,11.49653007345778,5.75,0.0,1,2.9917808219178084
1093,2015-10-01,4101.0,0,0,0,1,0,0,0,0,11.437968000257667,5.95,0.0,1,2.9945205479452053
1094,2015-10-02,3017.0,0,0,0,0,1,0,0,0,11.37948549206625,5.5,0.0,1,2.9972602739726026
1095,2015-10-03,1739.0,0,0,0,0,0,1,0,0,11.321091390462616,5.95,0.0,1,3.0
1096,2015-10-04,1975.0,0,0,0,0,0,0,1,0,11.26279469137996,6.15,0.0,1,3.0027397260273974
1097,2015-10-05,4053.0,1,0,0,0,0,0,0,0,11.204604559229868,6.15,0.0,1,3.0054794520547947
1098,2015-10-06,3885.0,0,1,0,0,0,0,0,0,11.146530340880384,5.75,0.0,1,3.0082191780821916
1099,2015-10-07,2359.0,0,0,1,0,0,0,0,0,11.088581579470972,5.9,0.0015354330708661418,0,3.010958904109589
1100,2015-10-08,3588.0,0,0,0,1,0,0,0,0,11.030768028044402,6.1,0.0,1,3.0136986301369864
1101,2015-10-09,3119.0,0,0,0,0,1,0,0,0,10.973099662974201,6.050000000000001,3.937007874015748e-05,0,3.0164383561643837
1102,2015-10-10,539.0,0,0,0,0,0,1,0,0,10.91558669716638,6.3,0.004448818897637795,0,3.0191780821917806
1103,2015-10-11,1448.0,0,0,0,0,0,0,1,0,10.8582395930099,5.75,0.0,1,3.021917808219178
1104,2015-10-12,3418.0,1,0,0,0,0,0,0,1,10.801069075051187,5.8,0.0007086614173228346,0,3.0246575342465754
1105,2015-10-13,3460.0,0,1,0,0,0,0,0,0,10.744086142364518,5.550000000000001,0.00019685039370078743,0,3.0273972602739727
1106,2015-10-14,3606.0,0,0,1,0,0,0,0,0,10.687302080588161,5.45,0.0,1,3.03013698630137
1107,2015-10-15,3773.0,0,0,0,1,0,0,0,0,10.630728473595857,5.95,0.0,1,3.032876712328767
1108,2015-10-16,3465.0,0,0,0,0,1,0,0,0,10.574377214768504,5.8,0.0,1,3.0356164383561643
1109,2015-10-17,1345.0,0,0,0,0,0,1,0,0,10.518260517831436,6.0,3.937007874015748e-05,0,3.0383561643835617
1110,2015-10-18,837.0,0,0,0,0,0,0,1,0,10.46239092721877,5.7,0.0005905511811023622,0,3.041095890410959
1111,2015-10-19,3021.0,1,0,0,0,0,0,0,0,10.406781327924183,5.85,3.937007874015748e-05,0,3.043835616438356
1112,2015-10-20,3795.0,0,1,0,0,0,0,0,0,10.351444954796742,5.75,0.0,1,3.0465753424657533
1113,2015-10-21,3492.0,0,0,1,0,0,0,0,0,10.29639540123566,5.4,0.0,1,3.0493150684931507
1114,2015-10-22,3606.0,0,0,0,1,0,0,0,0,10.241646627238351,5.449999999999999,0.0,1,3.052054794520548
1115,2015-10-23,3087.0,0,0,0,0,1,0,0,0,10.187212966751126,5.0,0.0,1,3.0547945205479454
1116,2015-10-24,1188.0,0,0,0,0,0,1,0,0,10.133109134272184,5.35,0.0,1,3.0575342465753423
1117,2015-10-25,902.0,0,0,0,0,0,0,1,0,10.079350230652715,5.75,0.0013779527559055118,0,3.0602739726027397
1118,2015-10-26,2365.0,1,0,0,0,0,0,0,0,10.025951748039988,5.2,0.0010629921259842521,0,3.063013698630137
1119,2015-10-27,3755.0,0,1,0,0,0,0,0,0,9.972929573905803,5.35,0.0,1,3.0657534246575344
1120,2015-10-28,2574.0,0,0,1,0,0,0,0,0,9.92029999409942,5.45,0.0005118110236220473,0,3.0684931506849313
1121,2015-10-29,3007.0,0,0,0,1,0,0,0,0,9.868079694864816,5.65,0.00027559055118110237,0,3.0712328767123287
1122,2015-10-30,1990.0,0,0,0,0,1,0,0,0,9.816285763759232,5.8,0.0029921259842519685,0,3.073972602739726
1123,2015-10-31,494.0,0,0,0,0,0,1,0,0,9.764935689408505,5.65,0.005118110236220472,0,3.0767123287671234
1124,2015-11-01,522.0,0,0,0,0,0,0,1,0,9.714047360035512,5.1,0.00405511811023622,0,3.0794520547945203
1125,2015-11-02,3024.0,1,0,0,0,0,0,0,0,9.663639060694793,4.85,3.937007874015748e-05,0,3.0821917808219177
1126,2015-11-03,3304.0,0,1,0,0,0,0,0,0,9.613729469148643,4.6,0.00011811023622047244,0,3.084931506849315
1127,2015-11-04,3432.0,0,0,1,0,0,0,0,0,9.564337650318498,4.4,0.0,1,3.0876712328767124
1128,2015-11-05,2927.0,0,0,0,1,0,0,0,0,9.515483049245988,4.949999999999999,0.00019685039370078743,0,3.0904109589041098
1129,2015-11-06,2499.0,0,0,0,0,1,0,0,0,9.467185482500632,5.35,0.0,1,3.0931506849315067
1130,2015-11-07,525.0,0,0,0,0,0,1,0,0,9.419465127970312,5.15,0.001968503937007874,0,3.095890410958904
1131,2015-11-08,681.0,0,0,0,0,0,0,1,0,9.372342512975202,4.9,0.0010236220472440946,0,3.0986301369863014
1132,2015-11-09,2299.0,1,0,0,0,0,0,0,0,9.325838500647192,4.55,0.0005118110236220473,0,3.1013698630136988
1133,2015-11-10,3357.0,0,1,0,0,0,0,0,0,9.279974274520287,4.55,0.00019685039370078743,0,3.1041095890410957
1134,2015-11-11,2629.0,0,0,1,0,0,0,0,1,9.234771321283155,4.75,0.00023622047244094488,0,3.106849315068493
1135,2015-11-12,2575.0,0,0,0,1,0,0,0,0,9.190251411647733,4.65,0.0015354330708661418,0,3.1095890410958904
1136,2015-11-13,1612.0,0,0,0,0,1,0,0,0,9.14643657929605,5.25,0.0051968503937007875,0,3.1123287671232878
1137,2015-11-14,405.0,0,0,0,0,0,1,0,0,9.10334909787168,4.6,0.007322834645669292,0,3.115068493150685
1138,2015-11-15,833.0,0,0,0,0,0,0,1,0,9.061011455991881,4.2,0.0034645669291338585,0,3.117808219178082
1139,2015-11-16,2403.0,1,0,0,0,0,0,0,0,9.019446330263474,4.15,0.00031496062992125983,0,3.1205479452054794
1140,2015-11-17,1788.0,0,1,0,0,0,0,0,0,8.978676556294987,5.0,0.004566929133858267,0,3.1232876712328768
1141,2015-11-18,2927.0,0,0,1,0,0,0,0,0,8.938725097708927,4.3,0.00023622047244094488,0,3.126027397260274
1142,2015-11-19,2937.0,0,0,0,1,0,0,0,0,8.899615013167237,4.25,0.00031496062992125983,0,3.128767123287671
1143,2015-11-20,2520.0,0,0,0,0,1,0,0,0,8.861369421436914,4.0,0.0,1,3.1315068493150684
1144,2015-11-21,1119.0,0,0,0,0,0,1,0,0,8.824011464534339,4.05,0.0,1,3.1342465753424658
1145,2015-11-22,958.0,0,0,0,0,0,0,1,0,8.787564269000447,4.25,0.0,1,3.136986301369863
1146,2015-11-23,2278.0,1,0,0,0,0,0,0,0,8.752050905374409,3.8000000000000003,0.00047244094488188977,0,3.1397260273972605
1147,2015-11-24,1952.0,0,1,0,0,0,0,0,0,8.717494345946523,4.050000000000001,0.0011023622047244095,0,3.1424657534246574
1148,2015-11-25,2016.0,0,0,1,0,0,0,0,0,8.683917420888374,3.85,0.0,1,3.1452054794520548
1149,2015-11-26,532.0,0,0,0,1,0,0,0,1,8.651342772872892,3.95,0.0,1,3.147945205479452
1150,2015-11-27,882.0,0,0,0,0,1,0,0,0,8.619792810313372,3.9000000000000004,0.0,1,3.1506849315068495
1151,2015-11-28,798.0,0,0,0,0,0,1,0,0,8.589289659367441,3.6,0.0,1,3.1534246575342464
1152,2015-11-29,605.0,0,0,0,0,0,0,1,0,8.559855114866895,3.15,0.0,1,3.1561643835616437
1153,2015-11-30,2329.0,1,0,0,0,0,0,0,0,8.531510590351543,3.35,7.874015748031496e-05,0,3.158904109589041
1154,2015-12-01,2598.0,0,1,0,0,0,0,0,0,8.504277067399867,4.45,0.001889763779527559,0,3.1616438356164385
1155,2015-12-02,2515.0,0,0,1,0,0,0,0,0,8.478175044464056,4.55,0.00039370078740157485,0,3.164383561643836
1156,2015-12-03,1884.0,0,0,0,1,0,0,0,0,8.453224485431772,5.3,0.001968503937007874,0,3.1671232876712327
1157,2015-12-04,2268.0,0,0,0,0,1,0,0,0,8.42944476814848,4.699999999999999,0.00031496062992125983,0,3.16986301369863
1158,2015-12-05,408.0,0,0,0,0,0,1,0,0,8.406854633147029,4.65,0.002440944881889764,0,3.1726027397260275
1159,2015-12-06,480.0,0,0,0,0,0,0,1,0,8.385472132839684,5.0,0.0017322834645669292,0,3.175342465753425
1160,2015-12-07,2041.0,1,0,0,0,0,0,0,0,8.36531458143707,4.95,0.0042519685039370085,0,3.1780821917808217
1161,2015-12-08,1756.0,0,1,0,0,0,0,0,0,8.346398505863805,5.5,0.008385826771653542,0,3.180821917808219
1162,2015-12-09,2220.0,0,0,1,0,0,0,0,0,8.32873959794454,5.0,0.0020866141732283467,0,3.1835616438356165
1163,2015-12-10,1841.0,0,0,0,1,0,0,0,0,8.31235266813632,4.8,0.0014566929133858267,0,3.186301369863014
1164,2015-12-11,2057.0,0,0,0,0,1,0,0,0,8.297251601080868,4.45,3.937007874015748e-05,0,3.1890410958904107
1165,2015-12-12,447.0,0,0,0,0,0,1,0,0,8.283449313248482,4.5,0.0024803149606299215,0,3.191780821917808
1166,2015-12-13,490.0,0,0,0,0,0,0,1,0,8.270957712937365,4.449999999999999,0.00019685039370078743,0,3.1945205479452055
1167,2015-12-14,2521.0,1,0,0,0,0,0,0,0,8.259787662883982,4.05,0.0,1,3.197260273972603
1168,2015-12-15,2430.0,0,1,0,0,0,0,0,0,8.24994894572838,3.9000000000000004,0.00023622047244094488,0,3.2
1169,2015-12-16,2436.0,0,0,1,0,0,0,0,0,8.24145023256322,4.0,0.0005511811023622047,0,3.202739726027397
1170,2015-12-17,1658.0,0,0,0,1,0,0,0,0,8.234299054779173,4.15,0.0033858267716535433,0,3.2054794520547945
1171,2015-12-18,1708.0,0,0,0,0,1,0,0,0,8.228501779399036,4.4,0.002874015748031496,0,3.208219178082192
1172,2015-12-19,808.0,0,0,0,0,0,1,0,0,8.224063588071546,4.2,0.0,1,3.210958904109589
1173,2015-12-20,512.0,0,0,0,0,0,0,1,0,8.220988459872135,4.3,0.0006692913385826772,0,3.213698630136986
1174,2015-12-21,1275.0,1,0,0,0,0,0,0,0,8.219279158031831,3.95,0.0042519685039370085,0,3.2164383561643834
1175,2015-12-22,1635.0,0,1,0,0,0,0,0,0,8.218937220689002,4.15,0.0007086614173228346,0,3.219178082191781
1176,2015-12-23,1219.0,0,0,1,0,0,0,0,0,8.219962955729786,3.9,0.0009448818897637795,0,3.221917808219178
1177,2015-12-24,592.0,0,0,0,1,0,0,0,0,8.22235543975433,3.9000000000000004,0.00039370078740157485,0,3.2246575342465755
1178,2015-12-25,264.0,0,0,0,0,1,0,0,1,8.226112521176221,3.8499999999999996,0.0009055118110236221,0,3.2273972602739724
1179,2015-12-26,488.0,0,0,0,0,0,1,0,0,8.2312308274329,3.6,0.0,1,3.23013698630137
1180,2015-12-27,202.0,0,0,0,0,0,0,1,0,8.237705776255336,3.75,0.0013385826771653544,0,3.232876712328767
1181,2015-12-28,1206.0,1,0,0,0,0,0,0,0,8.24553159091677,3.8,0.00023622047244094488,0,3.2356164383561645
1182,2015-12-29,1508.0,0,1,0,0,0,0,0,0,8.254701319352257,3.9,0.0,1,3.2383561643835614
1183,2015-12-30,1460.0,0,0,1,0,0,0,0,0,8.265206857014523,3.6,0.0,1,3.241095890410959
1184,2015-12-31,1065.0,0,0,0,1,0,0,0,0,8.277038973307166,3.5,0.0,1,3.243835616438356
1185,2016-01-01,562.0,0,0,0,0,1,0,0,1,8.290187341412597,3.6999999999999997,0.0,1,3.2465753424657535
1186,2016-01-02,733.0,0,0,0,0,0,1,0,0,8.304640571312664,3.35,0.0,1,3.249315068493151
1187,2016-01-03,444.0,0,0,0,0,0,0,1,0,8.320386245780433,3.55,7.874015748031496e-05,0,3.252054794520548
1188,2016-01-04,1801.0,1,0,0,0,0,0,0,0,8.337410959106366,3.65,0.0005905511811023622,0,3.254794520547945
1189,2016-01-05,2078.0,0,1,0,0,0,0,0,0,8.355700358309653,4.1,0.0004330708661417323,0,3.2575342465753425
1190,2016-01-06,2684.0,0,0,1,0,0,0,0,0,8.375239186573278,4.5,0.0,1,3.26027397260274
1191,2016-01-07,2582.0,0,0,0,1,0,0,0,0,8.396011328636051,3.9000000000000004,0.0,1,3.263013698630137
1192,2016-01-08,2384.0,0,0,0,0,1,0,0,0,8.417999857867843,4.2,0.0,1,3.265753424657534
1193,2016-01-09,960.0,0,0,0,0,0,1,0,0,8.44118708475287,3.95,0.0,1,3.2684931506849315
1194,2016-01-10,993.0,0,0,0,0,0,0,1,0,8.465554606506814,4.5,0.0,1,3.271232876712329
1195,2016-01-11,2154.0,1,0,0,0,0,0,0,0,8.49108335755448,4.1,0.0006299212598425197,0,3.2739726027397262
1196,2016-01-12,1978.0,0,1,0,0,0,0,0,0,8.51775366060165,4.4,0.0020078740157480316,0,3.276712328767123
1197,2016-01-13,1806.0,0,0,1,0,0,0,0,0,8.545545278040613,4.75,0.002952755905511811,0,3.2794520547945205
1198,2016-01-14,2623.0,0,0,0,1,0,0,0,0,8.57443746343786,4.2,0.0,1,3.282191780821918
1199,2016-01-15,1912.0,0,0,0,0,1,0,0,0,8.604409012864656,4.0,0.00019685039370078743,0,3.2849315068493152
1200,2016-01-16,574.0,0,0,0,0,0,1,0,0,8.635438315840691,4.7,0.0015748031496062994,0,3.287671232876712
1201,2016-01-17,402.0,0,0,0,0,0,0,1,0,8.66750340567721,4.6,0.0012992125984251969,0,3.2904109589041095
1202,2016-01-18,1708.0,1,0,0,0,0,0,0,1,8.700582009018083,4.75,0.00023622047244094488,0,3.293150684931507
1203,2016-01-19,2359.0,0,1,0,0,0,0,0,0,8.734651594394313,4.45,0.0019291338582677164,0,3.2958904109589042
1204,2016-01-20,2588.0,0,0,1,0,0,0,0,0,8.769689419621663,4.5,0.0010629921259842521,0,3.2986301369863016
1205,2016-01-21,1368.0,0,0,0,1,0,0,0,0,8.805672577888148,4.9,0.00452755905511811,0,3.3013698630136985
1206,2016-01-22,2160.0,0,0,0,0,1,0,0,0,8.84257804239434,4.95,0.0010236220472440946,0,3.304109589041096
1207,2016-01-23,418.0,0,0,0,0,0,1,0,0,8.880382709424692,4.449999999999999,0.003031496062992126,0,3.3068493150684932
1208,2016-01-24,1052.0,0,0,0,0,0,0,1,0,8.919063439745639,4.35,0.0,1,3.3095890410958906
1209,2016-01-25,2968.0,1,0,0,0,0,0,0,0,8.958597098240375,4.65,0.0,1,3.3123287671232875
1210,2016-01-26,2168.0,0,1,0,0,0,0,0,0,8.99896059170637,5.1,0.0011811023622047244,0,3.315068493150685
1211,2016-01-27,2350.0,0,0,1,0,0,0,0,0,9.040130904756431,5.35,0.003228346456692913,0,3.317808219178082
1212,2016-01-28,2093.0,0,0,0,1,0,0,0,0,9.082085133776857,5.1,0.0024015748031496064,0,3.3205479452054796
1213,2016-01-29,1989.0,0,0,0,0,1,0,0,0,9.124800518911332,4.5,0.0007480314960629921,0,3.3232876712328765
1214,2016-01-30,1027.0,0,0,0,0,0,1,0,0,9.168254474049693,4.199999999999999,0.00019685039370078743,0,3.326027397260274
1215,2016-01-31,815.0,0,0,0,0,0,0,1,0,9.21242461481343,4.1,0.0,1,3.328767123287671
1216,2016-02-01,2727.0,1,0,0,0,0,0,0,0,9.257288784540556,4.15,3.937007874015748e-05,0,3.3315068493150686
1217,2016-02-02,3134.0,0,1,0,0,0,0,0,0,9.30282507828083,4.25,3.937007874015748e-05,0,3.334246575342466
1218,2016-02-03,2287.0,0,0,1,0,0,0,0,0,9.349011864823295,4.3,0.0020866141732283467,0,3.336986301369863
1219,2016-02-04,2321.0,0,0,0,1,0,0,0,0,9.39582780678396,4.550000000000001,0.0012992125984251969,0,3.33972602739726
1220,2016-02-05,2101.0,0,0,0,0,1,0,0,0,9.443251878789846,4.55,0.0005511811023622047,0,3.3424657534246576
1221,2016-02-06,884.0,0,0,0,0,0,1,0,0,9.491263383801869,4.35,0.0,1,3.345205479452055
1222,2016-02-07,1010.0,0,0,0,0,0,0,1,0,9.539841967623008,4.3,0.0,1,3.347945205479452
1223,2016-02-08,3160.0,1,0,0,0,0,0,0,0,9.588967631645087,4.9,0.0,1,3.350684931506849
1224,2016-02-09,3455.0,0,1,0,0,0,0,0,0,9.638620743888774,5.05,0.0,1,3.3534246575342466
1225,2016-02-10,2495.0,0,0,1,0,0,0,0,0,9.688782048397108,5.1,0.0005118110236220473,0,3.356164383561644
1226,2016-02-11,2253.0,0,0,0,1,0,0,0,0,9.739432673043098,5.0,0.001889763779527559,0,3.3589041095890413
1227,2016-02-12,1920.0,0,0,0,0,1,0,0,0,9.790554135815182,5.2,0.003149606299212599,0,3.361643835616438
1228,2016-02-13,673.0,0,0,0,0,0,1,0,0,9.842128349645737,4.65,0.0019291338582677164,0,3.3643835616438356
1229,2016-02-14,606.0,0,0,0,0,0,0,1,0,9.894137625847042,5.0,0.0005905511811023622,0,3.367123287671233
1230,2016-02-15,977.0,1,0,0,0,0,0,0,1,9.946564676221874,5.15,0.0018110236220472442,0,3.3698630136986303
1231,2016-02-16,2469.0,0,1,0,0,0,0,0,0,9.999392613913324,5.1,0.0,1,3.372602739726027
1232,2016-02-17,2442.0,0,0,1,0,0,0,0,0,10.052604953059598,5.5,0.0018503937007874015,0,3.3753424657534246
1233,2016-02-18,2333.0,0,0,0,1,0,0,0,0,10.106185607318634,4.75,0.00047244094488188977,0,3.378082191780822
1234,2016-02-19,1567.0,0,0,0,0,1,0,0,0,10.1601188873248,4.45,0.0015748031496062994,0,3.3808219178082193
1235,2016-02-20,1692.0,0,0,0,0,0,1,0,0,10.214389497141008,4.449999999999999,0.0,1,3.3835616438356166
1236,2016-02-21,671.0,0,0,0,0,0,0,1,0,10.26898252976548,4.25,0.00019685039370078743,0,3.3863013698630136
1237,2016-02-22,2769.0,1,0,0,0,0,0,0,0,10.323883461752356,4.35,0.0006692913385826772,0,3.389041095890411
1238,2016-02-23,3286.0,0,1,0,0,0,0,0,0,10.379078147003229,4.6,0.0,1,3.3917808219178083
1239,2016-02-24,2982.0,0,0,1,0,0,0,0,0,10.434552809783296,5.0,7.874015748031496e-05,0,3.3945205479452056
1240,2016-02-25,3322.0,0,0,0,1,0,0,0,0,10.490294037016023,5.05,0.0,1,3.3972602739726026
1241,2016-02-26,2395.0,0,0,0,0,1,0,0,0,10.546288769905562,5.050000000000001,0.0006692913385826772,0,3.4
1242,2016-02-27,1257.0,0,0,0,0,0,1,0,0,10.602524294935609,5.15,0.0005118110236220473,0,3.4027397260273973
1243,2016-02-28,664.0,0,0,0,0,0,0,1,0,10.658988234290986,4.5,0.003228346456692913,0,3.4054794520547946
1244,2016-02-29,2529.0,1,0,0,0,0,0,0,0,10.715668535744435,4.75,0.0003543307086614173,0,3.408219178082192
1245,2016-03-01,1859.0,0,1,0,0,0,0,0,0,10.772553462051437,5.0,0.003188976377952756,0,3.410958904109589
1246,2016-03-02,2532.0,0,0,1,0,0,0,0,0,10.829631579890656,4.95,0.0011023622047244095,0,3.4136986301369863
1247,2016-03-03,2495.0,0,0,0,1,0,0,0,0,10.886891748388356,5.3,0.00011811023622047244,0,3.4164383561643836
1248,2016-03-04,2255.0,0,0,0,0,1,0,0,0,10.94432310726039,4.85,0.0006299212598425197,0,3.419178082191781
1249,2016-03-05,1700.0,0,0,0,0,0,1,0,0,11.001915064604884,5.550000000000001,0.0007480314960629921,0,3.421917808219178
1250,2016-03-06,682.0,0,0,0,0,0,0,1,0,11.059657284376671,5.1,0.0006299212598425197,0,3.4246575342465753
1251,2016-03-07,2022.0,1,0,0,0,0,0,0,0,11.117539673570981,4.55,0.0007874015748031497,0,3.4273972602739726
1252,2016-03-08,2901.0,0,1,0,0,0,0,0,0,11.175552369144583,4.6,0.0005511811023622047,0,3.43013698630137
1253,2016-03-09,2024.0,0,0,1,0,0,0,0,0,11.233685724698159,4.85,0.003661417322834646,0,3.4328767123287673
1254,2016-03-10,2042.0,0,0,0,1,0,0,0,0,11.291930296943688,4.85,0.0009055118110236221,0,3.4356164383561643
1255,2016-03-11,2226.0,0,0,0,0,1,0,0,0,11.350276831978995,4.8,0.0012598425196850393,0,3.4383561643835616
1256,2016-03-12,696.0,0,0,0,0,0,1,0,0,11.408716251388396,4.5,0.0005905511811023622,0,3.441095890410959
1257,2016-03-13,334.0,0,0,0,0,0,0,1,0,11.467239638189717,4.65,0.002440944881889764,0,3.4438356164383563
1258,2016-03-14,2147.0,1,0,0,0,0,0,0,0,11.525838222643824,4.3,0.000984251968503937,0,3.4465753424657533
1259,2016-03-15,2539.0,0,1,0,0,0,0,0,0,11.584503367943512,4.4,0.0,1,3.4493150684931506
1260,2016-03-16,3114.0,0,0,1,0,0,0,0,0,11.643226555797302,4.6,0.0,1,3.452054794520548
1261,2016-03-17,3248.0,0,0,0,1,0,0,0,0,11.701999371921127,4.55,0.0,1,3.4547945205479453
1262,2016-03-18,2811.0,0,0,0,0,1,0,0,0,11.760813491452693,5.5,0.0,1,3.4575342465753423
1263,2016-03-19,1494.0,0,0,0,0,0,1,0,0,11.819660664299716,5.55,0.0,1,3.4602739726027396
1264,2016-03-20,541.0,0,0,0,0,0,0,1,0,11.878532700434464,5.1,0.0006692913385826772,0,3.463013698630137
1265,2016-03-21,2048.0,1,0,0,0,0,0,0,0,11.937421455146316,5.05,0.0013385826771653544,0,3.4657534246575343
1266,2016-03-22,2611.0,0,1,0,0,0,0,0,0,11.996318814262006,4.95,0.0,1,3.4684931506849317
1267,2016-03-23,2336.0,0,0,1,0,0,0,0,0,12.055216679345552,4.8,0.0009055118110236221,0,3.4712328767123286
1268,2016-03-24,2669.0,0,0,0,1,0,0,0,0,12.114106952886614,4.75,0.0,1,3.473972602739726
1269,2016-03-25,2691.0,0,0,0,0,1,0,0,0,12.17298152348892,4.949999999999999,0.0,1,3.4767123287671233
1270,2016-03-26,1805.0,0,0,0,0,0,1,0,0,12.231832251067779,5.0,0.0005118110236220473,0,3.4794520547945207
1271,2016-03-27,446.0,0,0,0,0,0,0,1,0,12.29065095206734,4.75,0.0007086614173228346,0,3.4821917808219176
1272,2016-03-28,3111.0,1,0,0,0,0,0,0,0,12.349429384708683,4.65,0.0,1,3.484931506849315
1273,2016-03-29,3926.0,0,1,0,0,0,0,0,0,12.408159234277939,5.15,0.0,1,3.4876712328767123
1274,2016-03-30,4301.0,0,0,1,0,0,0,0,0,12.466832098468176,5.5,0.0,1,3.4904109589041097
1275,2016-03-31,4198.0,0,0,0,1,0,0,0,0,12.5254394727839,5.9,0.0,1,3.493150684931507
1276,2016-04-01,3916.0,0,0,0,0,1,0,0,0,12.583972736022744,5.949999999999999,0.0,1,3.495890410958904
1277,2016-04-02,1968.0,0,0,0,0,0,1,0,0,12.642423135847128,5.4,0.0,1,3.4986301369863013
1278,2016-04-03,2127.0,0,0,0,0,0,0,1,0,12.700781774458624,5.65,0.0006299212598425197,0,3.5013698630136987
1279,2016-04-04,2804.0,1,0,0,0,0,0,0,0,12.759039594392526,5.15,0.00011811023622047244,0,3.504109589041096
1280,2016-04-05,3544.0,0,1,0,0,0,0,0,0,12.817187364445832,5.0,0.0,1,3.506849315068493
1281,2016-04-06,4220.0,0,0,1,0,0,0,0,0,12.8752156657581,5.65,0.0,1,3.5095890410958903
1282,2016-04-07,4583.0,0,0,0,1,0,0,0,0,12.933114878063261,6.4,0.0,1,3.5123287671232877
1283,2016-04-08,3883.0,0,0,0,0,1,0,0,0,12.990875166131211,6.3,0.0,1,3.515068493150685
1284,2016-04-09,2347.0,0,0,0,0,0,1,0,0,13.04848646642303,5.550000000000001,0.0,1,3.5178082191780824
1285,2016-04-10,1603.0,0,0,0,0,0,0,1,0,13.105938473980048,5.199999999999999,0.0,1,3.5205479452054793
1286,2016-04-11,3225.0,1,0,0,0,0,0,0,0,13.163220629573678,5.3,0.0,1,3.5232876712328767
1287,2016-04-12,2503.0,0,1,0,0,0,0,0,0,13.220322107142081,5.050000000000001,0.0012598425196850393,0,3.526027397260274
1288,2016-04-13,2938.0,0,0,1,0,0,0,0,0,13.277231801540873,5.1,0.00039370078740157485,0,3.5287671232876714
1289,2016-04-14,3241.0,0,0,0,1,0,0,0,0,13.333938316640777,5.15,0.0005905511811023622,0,3.5315068493150683
1290,2016-04-15,2868.0,0,0,0,0,1,0,0,0,13.390429953801062,5.300000000000001,0.0,1,3.5342465753424657
1291,2016-04-16,2281.0,0,0,0,0,0,1,0,0,13.446694700757092,5.550000000000001,0.0,1,3.536986301369863
1292,2016-04-17,2223.0,0,0,0,0,0,0,1,0,13.502720220955826,6.4,0.0,1,3.5397260273972604
1293,2016-04-18,4678.0,1,0,0,0,0,0,0,0,13.558493843378596,7.15,0.0,1,3.5424657534246577
1294,2016-04-19,4877.0,0,1,0,0,0,0,0,0,13.614002552894272,7.0,0.0,1,3.5452054794520547
1295,2016-04-20,4786.0,0,0,1,0,0,0,0,0,13.669232981182505,6.699999999999999,0.0,1,3.547945205479452
1296,2016-04-21,4276.0,0,0,0,1,0,0,0,0,13.724171398276555,6.15,0.0,1,3.5506849315068494
1297,2016-04-22,2718.0,0,0,0,0,1,0,0,0,13.7788037047708,5.7,0.0,1,3.5534246575342467
1298,2016-04-23,1671.0,0,0,0,0,0,1,0,0,13.833115424743543,5.75,3.937007874015748e-05,0,3.5561643835616437
1299,2016-04-24,463.0,0,0,0,0,0,0,1,0,13.88709169944948,5.05,0.0011811023622047244,0,3.558904109589041
1300,2016-04-25,2929.0,1,0,0,0,0,0,0,0,13.940717281832601,5.15,0.0004330708661417323,0,3.5616438356164384
1301,2016-04-26,4118.0,0,1,0,0,0,0,0,0,13.993976531919962,5.1,0.0,1,3.5643835616438357
1302,2016-04-27,3793.0,0,0,1,0,0,0,0,0,14.046853413151936,5.55,0.0,1,3.5671232876712327
1303,2016-04-28,3870.0,0,0,0,1,0,0,0,0,14.099331489709733,5.65,0.0,1,3.56986301369863
1304,2016-04-29,2941.0,0,0,0,0,1,0,0,0,14.151393924903614,5.449999999999999,3.937007874015748e-05,0,3.5726027397260274
1305,2016-04-30,2245.0,0,0,0,0,0,1,0,0,14.203023480682406,5.6,0.0,1,3.5753424657534247
1306,2016-05-01,2488.0,0,0,0,0,0,0,1,0,14.254202518330848,6.45,0.0,1,3.578082191780822
1307,2016-05-02,5656.0,1,0,0,0,0,0,0,0,14.304913000418814,7.05,0.0,1,3.580821917808219
1308,2016-05-03,5313.0,0,1,0,0,0,0,0,0,14.355136494067724,6.4,0.0,1,3.5835616438356164
1309,2016-05-04,4089.0,0,0,1,0,0,0,0,0,14.404854175601876,5.6,0.0,1,3.5863013698630137
1310,2016-05-05,4958.0,0,0,0,1,0,0,0,0,14.454046836647795,5.8,0.0,1,3.589041095890411
1311,2016-05-06,4717.0,0,0,0,0,1,0,0,0,14.502694891748499,6.35,0.0,1,3.591780821917808
1312,2016-05-07,2770.0,0,0,0,0,0,1,0,0,14.550778387554871,6.699999999999999,0.0,1,3.5945205479452054
